first_name,last_name,company,source_url,title,email,linkedin_url,phone
Asha,Asha,Thoma Bravo,https://www.thomabravo.com/team,Assistant,asha.asha@www.thomabravo.com,,
Harrison,Harrison,Thoma Bravo,https://www.thomabravo.com/team,Associate,harrison.harrison@www.thomabravo.com,,
Oliver,Oliver,Thoma Bravo,https://www.thomabravo.com/team,Partner,oliver.oliver@www.thomabravo.com,,
Victoria,Victoria,Thoma Bravo,https://www.thomabravo.com/team,Manager,victoria.victoria@www.thomabravo.com,,
Valeria,Valeria,Thoma Bravo,https://www.thomabravo.com/team,Assistant,valeria.valeria@www.thomabravo.com,,
David,David,Thoma Bravo,https://www.thomabravo.com/team,Principal,david.david@www.thomabravo.com,,
Chip,Chip,Thoma Bravo,https://www.thomabravo.com/team,Partner,chip.chip@www.thomabravo.com,,
Assistant,Assistant,Thoma Bravo,https://www.thomabravo.com/team,Firm,assistant.assistant@www.thomabravo.com,,
Robbie,Robbie,Thoma Bravo,https://www.thomabravo.com/team,Associate,robbie.robbie@www.thomabravo.com,,
Calvin,Calvin,Thoma Bravo,https://www.thomabravo.com/team,Associate,calvin.calvin@www.thomabravo.com,,
Joshua,Joshua,Thoma Bravo,https://www.thomabravo.com/team,Associate,joshua.joshua@www.thomabravo.com,,
Inès,Inès,Thoma Bravo,https://www.thomabravo.com/team,Associate,inès.inès@www.thomabravo.com,,
John,John,Thoma Bravo,https://www.thomabravo.com/team,Associate,john.john@www.thomabravo.com,,
Sam,Sam,Thoma Bravo,https://www.thomabravo.com/team,President,sam.sam@www.thomabravo.com,,
Alexandra,Alexandra,Thoma Bravo,https://www.thomabravo.com/team,Associate,alexandra.alexandra@www.thomabravo.com,,
Sarah,Sarah,Thoma Bravo,https://www.thomabravo.com/team,Associate,sarah.sarah@www.thomabravo.com,,
Erik,Erik,Thoma Bravo,https://www.thomabravo.com/team,Partner,erik.erik@www.thomabravo.com,,
Gene,Gene,Thoma Bravo,https://www.thomabravo.com/team,Partner,gene.gene@www.thomabravo.com,,
Marcel,Marcel,Thoma Bravo,https://www.thomabravo.com/team,Partner,marcel.marcel@www.thomabravo.com,,
Mark,Mark,Thoma Bravo,https://www.thomabravo.com/team,Partner,mark.mark@www.thomabravo.com,,
Pete,Pete,Thoma Bravo,https://www.thomabravo.com/team,Partner,pete.pete@www.thomabravo.com,,
Tom,Tom,Thoma Bravo,https://www.thomabravo.com/team,Partner,tom.tom@www.thomabravo.com,,
Cynthia,Cynthia,Thoma Bravo,https://www.thomabravo.com/team,Advisor,cynthia.cynthia@www.thomabravo.com,,
Gary,Gary,Thoma Bravo,https://www.thomabravo.com/team,Partner,gary.gary@www.thomabravo.com,,
Kiely,Kiely,Thoma Bravo,https://www.thomabravo.com/team,Advisor,kiely.kiely@www.thomabravo.com,,
Jim,Jim,Thoma Bravo,https://www.thomabravo.com/team,Partner,jim.jim@www.thomabravo.com,,
Bob,Bob,Thoma Bravo,https://www.thomabravo.com/team,Partner,bob.bob@www.thomabravo.com,,
Jay,Jay,Thoma Bravo,https://www.thomabravo.com/team,Partner,jay.jay@www.thomabravo.com,,
Joel,Joel,Thoma Bravo,https://www.thomabravo.com/team,Advisor,joel.joel@www.thomabravo.com,,
Richard,Richard,Thoma Bravo,https://www.thomabravo.com/team,Advisor,richard.richard@www.thomabravo.com,,
Steve,Steve,Thoma Bravo,https://www.thomabravo.com/team,Advisor,steve.steve@www.thomabravo.com,,
Don,Don,Thoma Bravo,https://www.thomabravo.com/team,Advisor,don.don@www.thomabravo.com,,
Rich,Rich,Thoma Bravo,https://www.thomabravo.com/team,Partner,rich.rich@www.thomabravo.com,,
Paul,Paul,Thoma Bravo,https://www.thomabravo.com/team,Advisor,paul.paul@www.thomabravo.com,,
Nicolaas,Nicolaas,Thoma Bravo,https://www.thomabravo.com/team,Partner,nicolaas.nicolaas@www.thomabravo.com,,
Kristin,Kristin,Thoma Bravo,https://www.thomabravo.com/team,Partner,kristin.kristin@www.thomabravo.com,,
National,National,Thoma Bravo,https://www.thomabravo.com/team,Canada,national.national@www.thomabravo.com,,
he,he,Thoma Bravo,https://www.thomabravo.com/team,CA,he.he@www.thomabravo.com,,
accounting,accounting,Thoma Bravo,https://www.thomabravo.com/team,IL,accounting.accounting@www.thomabravo.com,,
she,she,Thoma Bravo,https://www.thomabravo.com/team,CA,she.she@www.thomabravo.com,,
Valuation,Valuation,Thoma Bravo,https://www.thomabravo.com/team,IL,valuation.valuation@www.thomabravo.com,,
most,most,Thoma Bravo,https://www.thomabravo.com/team,IL,most.most@www.thomabravo.com,,
formerly,formerly,Thoma Bravo,https://www.thomabravo.com/team,CA,formerly.formerly@www.thomabravo.com,,
Anderson,Anderson,Thoma Bravo,https://www.thomabravo.com/team,IL,anderson.anderson@www.thomabravo.com,,
podcast,podcast,Thoma Bravo,https://www.thomabravo.com/team,CA,podcast.podcast@www.thomabravo.com,,
Compliance,Compliance,Thoma Bravo,https://www.thomabravo.com/team,IL,compliance.compliance@www.thomabravo.com,,
BCN),BCN),Thoma Bravo,https://www.thomabravo.com/team,IL,bcn).bcn)@www.thomabravo.com,,
CFA®),CFA®),Thoma Bravo,https://www.thomabravo.com/team,IL,cfa®).cfa®)@www.thomabravo.com,,
now,now,Thoma Bravo,https://www.thomabravo.com/team,NY,now.now@www.thomabravo.com,,
web3,web3,Thoma Bravo,https://www.thomabravo.com/team,NY,web3.web3@www.thomabravo.com,,
St,St,Thoma Bravo,https://www.thomabravo.com/team,FL,st.st@www.thomabravo.com,,
acquired,acquired,Thoma Bravo,https://www.thomabravo.com/team,CA,acquired.acquired@www.thomabravo.com,,
Miami,Miami,Thoma Bravo,https://www.thomabravo.com/team,CA,miami.miami@www.thomabravo.com,,
Founder,Founder,Thoma Bravo,https://www.thomabravo.com/team,NY,founder.founder@www.thomabravo.com,,
NASDAQ:,NASDAQ:,Thoma Bravo,https://www.thomabravo.com/team,MA,nasdaq:.nasdaq:@www.thomabravo.com,,
Japanese),Japanese),Thoma Bravo,https://www.thomabravo.com/team,IL,japanese).japanese)@www.thomabravo.com,,
Work,Work,Thoma Bravo,https://www.thomabravo.com/team,CA,work.work@www.thomabravo.com,,
Jo),Jo),Thoma Bravo,https://www.thomabravo.com/team,UK,jo).jo)@www.thomabravo.com,,
Charlie),Charlie),Thoma Bravo,https://www.thomabravo.com/team,IL,charlie).charlie)@www.thomabravo.com,,
Chicago,Chicago,Thoma Bravo,https://www.thomabravo.com/team,IL,chicago.chicago@www.thomabravo.com,,
GSAM),GSAM),Thoma Bravo,https://www.thomabravo.com/team,NY,gsam).gsam)@www.thomabravo.com,,
London,London,Thoma Bravo,https://www.thomabravo.com/team,IL,london.london@www.thomabravo.com,,
ESG,ESG,Thoma Bravo,https://www.thomabravo.com/team,MA,esg.esg@www.thomabravo.com,,
Infrastructure,Infrastructure,Thoma Bravo,https://www.thomabravo.com/team,IL,infrastructure.infrastructure@www.thomabravo.com,,
ALTIS),ALTIS),Thoma Bravo,https://www.thomabravo.com/team,RI,altis).altis)@www.thomabravo.com,,
Blackstone),Blackstone),Thoma Bravo,https://www.thomabravo.com/team,NY,blackstone).blackstone)@www.thomabravo.com,,
operational,operational,Thoma Bravo,https://www.thomabravo.com/team,TX,operational.operational@www.thomabravo.com,,
including,including,Thoma Bravo,https://www.thomabravo.com/team,TX,including.including@www.thomabravo.com,,
Saskatchewan,Saskatchewan,Thoma Bravo,https://www.thomabravo.com/team,Inc.,saskatchewan.saskatchewan@www.thomabravo.com,,
where,where,Thoma Bravo,https://www.thomabravo.com/team,Software,where.where@www.thomabravo.com,,
headquarters,headquarters,Thoma Bravo,https://www.thomabravo.com/team,PaineWebber,headquarters.headquarters@www.thomabravo.com,,
FICO),FICO),Thoma Bravo,https://www.thomabravo.com/team,Bank,fico).fico)@www.thomabravo.com,,
transformation,transformation,Thoma Bravo,https://www.thomabravo.com/team,Systems,transformation.transformation@www.thomabravo.com,,
American,American,Thoma Bravo,https://www.thomabravo.com/team,Group,american.american@www.thomabravo.com,,
workforce,workforce,Thoma Bravo,https://www.thomabravo.com/team,Intuit,workforce.workforce@www.thomabravo.com,,
NYSE:,NYSE:,Thoma Bravo,https://www.thomabravo.com/team,Europe,nyse:.nyse:@www.thomabravo.com,,
First,First,Thoma Bravo,https://www.thomabravo.com/team,Accenture,first.first@www.thomabravo.com,,
CAD,CAD,Thoma Bravo,https://www.thomabravo.com/team,Software,cad.cad@www.thomabravo.com,,
President,President,Thoma Bravo,https://www.thomabravo.com/team,Group,president.president@www.thomabravo.com,,
computer,computer,Thoma Bravo,https://www.thomabravo.com/team,Cognos,computer.computer@www.thomabravo.com,,
Operating,Operating,Thoma Bravo,https://www.thomabravo.com/team,CEO,operating.operating@www.thomabravo.com,,
aligned,aligned,BCI,https://www.bci.ca/who-we-are/governance/executive-management/,funds.,aligned.aligned@www.bci.ca,,
Media,Media,BCI,https://www.bci.ca/who-we-are/governance/executive-management/,YorkVictoria,media.media@www.bci.ca,,
